"","RAV188","RAV579","RAV832","RAV1166","RAV220","RAV833","RAV1302","RAV324","RAV1008","RAV1575","RAV868","RAV61","RAV834","RAV517","RAV192"
"TCGA.A6.6648",-0.465102692739695,0.507959232409663,-0.835976573849735,0.461086549975589,-0.472261580100212,1.10532588955858,1.89639994736772,0.485978318308937,0.205559336462337,0.110116158776628,1.22519649795268,-0.853461881864166,0.268882659173601,0.242026714280178,1.13072345573146
"TCGA.AD.A5EJ",-0.318390447707444,-0.239663111166757,0.312345806433081,0.388348902413764,-0.953786032888827,0.535774723667456,-0.178453372294508,1.00855593483653,-0.7830699583448,-0.450766081297162,0.740510016020341,0.660546095396026,1.73008789572812,-1.05611006959961,0.746364501755687
"TCGA.A6.2686",-0.744388785458817,1.72741201073255,-2.73775334906108,-1.75914162666757,1.49544650933589,0.766263505456784,2.49429381872745,-0.4884218337473,1.25273867096577,0.896618925261398,-0.686557422136534,-1.2615396731762,0.590218846300207,1.59581919511281,-0.820517628016212
"TCGA.A6.6650",-1.14876303509834,1.01197303186545,-0.146405342353287,1.08378943000628,-0.981005644882085,0.873340826394887,1.11734475665935,0.985681723550593,-0.796309689697777,-0.88849185442241,1.02328595338619,0.569986208608459,-0.515104750931078,0.185248218056234,1.00601871881774
"TCGA.AA.3517",-0.280176583279171,0.972415312073024,-2.6642684421122,-1.95927657259873,1.87508996575204,0.800342488159297,1.80688194121352,-0.701551819673606,1.390403858376,1.41864388952154,-0.780776009589294,-1.78362330400083,0.791481057522046,0.564393617773889,-1.12095240862661
"TCGA.AY.A54L",-1.4331452263723,1.3013018240284,0.108096989167198,1.27590625008067,-1.45902132299119,1.71134989754602,1.22772223645946,1.39275101744292,-1.21672758795662,-1.39590786322064,1.54046515332859,1.19222119933121,0.18328552781927,0.667674604844483,1.33966152235474
"TCGA.A6.6141",-0.251371169023612,0.00761619955883953,0.0330180445532767,-0.191341910916587,-0.112926938070668,0.379035393499585,-0.753325554954889,-0.0946470134897882,-0.143687431136127,-0.20815336411458,-0.182730210981769,0.392907501505816,0.408376379569173,-0.0521076265010248,-0.156053915481664
"TCGA.CK.6748",0.991865518729182,-0.690231972554198,0.594486428247845,-0.00610747179782163,0.613303735697174,-1.33907985469963,0.125671807011247,-0.680546921121426,1.11074296700466,0.898022934343739,-0.603195983253939,-0.799064705825492,-1.62741265751627,0.551842802187979,-0.276708430807576
"TCGA.A6.5659",-1.06336172835274,1.66641526868903,-2.56055767200322,-2.0132498023343,0.898954850026478,0.255545711804589,-0.256620367315977,-0.830398422419523,0.415147408622793,-0.158974706882684,-1.89984020265153,0.761998651752844,0.796553170257749,1.81802258341425,-2.41631037132165
"TCGA.DM.A1HA",-0.606457171178868,0.495001465465851,1.41184273104481,1.49225608990967,-1.42292249156992,0.402669589004042,-0.359732096198823,1.1325046583727,-1.82642937517719,-1.61789347265778,1.0938693040618,1.78470940409365,0.617555178112059,-0.482810743277033,1.22549019785381
"TCGA.CM.6172",-0.126742426478401,0.234894799700473,-0.511041096201466,-0.205746679478631,-0.0583342017872405,0.248836331441562,0.105070604261895,-0.26325526970549,0.306136890809151,0.172572793029568,0.110720449074921,-0.0515103988665351,-0.378868604653291,0.793830155997972,0.0146172484577641
"TCGA.A6.6140",-1.00073391155935,0.729707561691319,-0.0957532085393153,0.889599453893859,-0.823190575270529,0.782853712894646,0.748176983208016,0.813195917470767,-0.660023113201596,-0.782449441098113,0.603317219214916,0.581690034838339,-0.11265149873326,0.0696746028053541,0.709244803253693
"TCGA.G4.6294",-0.524764018122253,0.484214784586377,0.475138401044357,0.77688932166548,-0.590678295683844,0.217968523754401,0.213776445953009,0.334643718031764,-0.550548030697521,-0.610863161947041,0.505073476814473,0.714130040602007,-1.39818416912137,0.629078607839911,0.232312929611658
"TCGA.CK.4947",-0.0127655780371599,-0.255611945771097,-0.362534378145146,-0.225600179604902,0.068865445581365,0.115608471178978,0.301850978254279,0.101019077264108,0.221073789943054,0.502177453940128,0.152939472673803,-0.590296641344788,0.35941148197682,-0.442540043023353,-0.398955153780021
"TCGA.A6.2682",0.586814269164409,-0.535914636518831,0.637776176851117,-0.116010807703226,0.183836248052114,-0.292888890337267,-0.202005085722548,-0.298249756118688,0.502440158520777,0.402813430367798,0.0153071849276403,-0.312897465402618,-0.400233110319749,0.0811384178526997,-0.0567232150641453
"TCGA.AZ.4616",0.294202766969025,-0.695210832077911,1.15833764965335,0.637051176129425,-0.430398223717463,0.173478525192932,-0.604221484210993,0.51361084033517,-0.57483654289675,-0.393734222652364,0.228715179505013,0.452789576507314,0.613234897924892,-1.27996006065826,0.637643687282272
"TCGA.A6.6651",2.62105596855489,-1.90425509818693,0.377029473013322,-1.25595579671706,2.04568121588628,-2.42925223141037,-1.22319287352622,-2.65861992893114,2.09263399897439,1.96372410340272,-1.9843506466283,-2.14964825273579,-1.78929576080787,0.639528932925015,-1.32233227595682
"TCGA.A6.4105",0.614564232548461,-0.973415005024032,0.685221064626351,-0.00226409835603138,0.045672808810688,-0.449843471355108,-0.788202732536193,-0.371331420910195,0.0487167269581111,0.308006186200364,-0.263554567382694,-0.315293834316279,0.0447564333035134,-1.15578873024663,-0.405494713955917
"TCGA.D5.5537",-0.421367196292448,0.446233731451743,0.439870355778277,0.454102088130265,-0.492168266193152,-0.0240126979649818,0.228343170501013,0.272847271570114,-0.134374051210622,-0.410926888388876,0.322664913731529,0.483043454366409,-1.08039812861965,0.697770044566559,0.536200714781021
"TCGA.D5.6927",0.490131679996108,-1.09990145808451,0.524250150042457,-0.0443339567278854,-0.14787338751908,-0.482603818108335,-1.15380857595384,0.055901692991334,-0.32620656258384,0.120918218258773,-0.275128893484751,0.078447625504996,1.18152853847532,-1.51410568605565,-0.0885173026782124
"TCGA.CM.6167",2.38588418468874,-1.64440284476916,-0.19698087478184,-1.65662865719365,2.07000444365046,-2.48456216901297,-1.57148929916381,-2.63399803416117,1.99820320193152,1.82780535981449,-2.26127604646494,-1.5378872812901,-1.6818981686647,1.24605020380213,-1.89317787517906
"TCGA.AD.6890",-0.409220974859493,0.136316182172037,0.608665654040097,0.534198190797594,-0.520147519876558,0.140384708727827,-0.638575013320201,0.38609083981035,-0.839625781145354,-0.8402548435585,0.112308570105895,0.846954348040995,0.0615490307900238,-0.582705042687478,0.45424822302529
"TCGA.DM.A28C",-1.33880877337825,1.40064814303347,0.156255791118395,0.900742434157424,-1.27997148236486,0.837085908729787,0.817764492085306,0.770045836748284,-0.920226778966306,-1.3356534631547,1.25700860945774,1.25535549498124,-0.808454858951948,1.05598570846194,1.44082877379678
"TCGA.G4.6303",0.552995744743329,-0.38066831838156,0.125482866429937,0.237034510001252,0.160774984064729,-0.656985604205043,0.405684307534145,-0.271555811096539,0.636967076062109,0.581869666301698,-0.0316153639336135,-0.70686076027773,-1.13125109752445,0.624255597649201,0.348917447823851
"TCGA.AD.6889",-0.698343225452745,0.198504158548389,0.474106336149827,0.645906716665185,-1.03593688689472,0.867808022556116,-0.117814737508718,1.14843253700433,-1.07701300663381,-0.956319882636832,0.880154592769228,1.14263558327172,1.67495597699345,-1.0043728790644,0.877779676514239
"TCGA.A6.2682.1",-0.882632011480552,1.43509729320575,-2.61055955048952,-1.64306027876038,1.25587876111368,1.11725329759365,1.7641885222414,-0.249864053744495,0.752624445635544,0.809261124774498,-0.483113178578644,-1.02211864363401,1.18506000871852,0.630017985970412,-0.719912052393811
"TCGA.NH.A6GB",-0.447891990349236,-0.26729027979818,0.745761063201356,0.687472406513535,-1.00276458248606,0.127284608911891,-1.02568129904034,0.706347019911748,-1.25061171713095,-0.88811393441778,0.00553760738554397,1.23477246988407,0.607981660020956,-0.792506435992055,-0.0984869520653962
"TCGA.CM.4747",-0.160907918715659,0.21869961254855,0.253949364265752,0.222126298247116,-0.204462211976351,-0.265767428892075,-0.0135350778538978,0.0319366155954067,-0.00493942499549831,-0.174867505922678,0.110599267820675,0.322417307226139,-1.13443029841464,0.568094404595131,0.182855643537626
"TCGA.G4.6293",-0.467277254069305,-0.007114252099836,-0.103609850633998,0.0148293072541063,-0.372759929865478,0.478292889689027,-0.119167181275499,0.346801375014989,-0.266219929262446,-0.203743452154621,-0.00389555231028155,0.365067675449321,0.70619438817253,-0.154154018991296,-0.19172206152
"TCGA.AD.6965",-0.300566259656336,0.449281780448112,0.393576303391739,0.793121381871074,-0.738656064835426,-0.130852846709949,0.0525066722852434,0.355394462114497,-0.403192852931619,-0.672215313465768,0.232981668012871,0.488951553458382,-0.625068561458744,0.537156018376048,0.514412073355774
"TCGA.AA.3662",0.182672029659517,-0.404318314370648,0.33426903932046,0.174182527307202,0.118054757542181,-0.110756432485961,-0.366401362782412,-0.0512387521347102,-0.0820036181614381,0.204524554566159,-0.232430173803862,-0.085419046730877,0.0821301163504556,0.1127713982617,-0.363523989536797
"TCGA.A6.5662",0.750338447719741,0.562616447834831,-2.43511238054346,-2.39368672109216,2.23263160154675,-0.921529611530002,0.246370481997218,-2.05288386932023,1.86763873153213,1.28096171673912,-2.37573893994729,-1.27633327134865,-0.161963313929438,2.19964648870239,-1.9627089232965
"TCGA.AZ.6601",0.324683930504192,0.591417451358921,-2.45626581832671,-1.95823066082378,1.64232300509598,-0.547810459397374,0.224095313230753,-1.44489541612367,1.50279888552351,1.02850543760772,-1.77503095024502,-1.09060575930078,0.0966365030214673,1.72016578899341,-1.05218563331162
"TCGA.DM.A285",0.132755651841921,0.31269838483331,0.315660060081423,0.66105651536515,-0.413120750155825,0.0868882914296503,0.652053825002906,0.182186037893076,0.20904876969896,-0.293439316526424,0.702041347940444,0.0228195770368404,-0.6430680207215,0.984846355601045,1.47897251195413
"TCGA.D5.6539",-1.00447264273958,0.965850792869572,-1.52074526015099,-0.349282011102141,-0.0906759129136292,0.918536492065188,1.20428136059349,0.527217148198457,0.0278816490078322,-0.0300818260717403,0.181332500589428,-0.0858099492421627,1.03543667563877,0.293200766263245,-0.11196305422365
"TCGA.AD.6963",-0.154606658446471,-0.513612556958837,0.818151919427589,0.927664573261889,-0.488950424490301,0.568310286866954,0.300895275019344,0.890531703381185,-0.830937754326353,-0.240899734624311,0.865884411164211,-0.0551599302813973,0.161416599097326,-1.56814691435598,0.807969007653936
"TCGA.A6.5665",-0.997395670003943,0.3792562569108,-0.147081967280501,0.526238832760775,-1.15846917123348,1.57268787926516,0.100825054040989,1.52955114625309,-1.31459117322416,-0.844688086636523,1.27066070781943,0.99602888708873,2.64802993615348,-1.59757137363247,0.636388491370957
"TCGA.G4.6310",0.347608577604001,0.622059176520535,-0.0287169160514725,-0.0877567002333937,0.279447100694114,-1.47531298059666,-0.817048956704194,-1.16180218931547,0.330406381060238,-0.749010632104419,-1.47960401428192,0.994323835275795,-2.28926657727713,2.69781210745461,-0.497275465054462
"TCGA.AZ.6608",-1.64515605467305,1.32984645585375,0.685967808465646,1.87447580554451,-1.7220586107425,1.62649419662878,0.864074448725804,1.81412760830661,-1.93394398836532,-1.95498557982982,1.63048008842986,1.63418128704184,-0.146643064620619,-0.0552403302339593,1.95794971133529
"TCGA.AD.6888",-1.70553638740552,1.3907021477598,0.438202026609183,1.43913439045801,-1.47525116238106,1.80151536703346,1.59566625226215,1.82012053099792,-1.49738583389386,-1.6396096405719,1.63606964815937,1.26676386560825,0.252337425506329,-0.0175008974074381,2.0110029263007
"TCGA.AZ.6605",2.2814823519454,-0.46054565855463,-1.50196667413414,-2.5591670038297,2.66956974611138,-3.42619461061302,-1.51923748958489,-3.68945987759185,2.37801090951667,1.15247272532534,-3.77134210820058,-0.976120098064393,-1.82684544689069,3.35743223852941,-2.33607171545735
"TCGA.AY.6196",2.65646428392922,-2.51292091074346,0.486487371467801,-2.13194856383253,2.3473094859725,-2.45763868928977,-2.83451855998288,-2.61401686705683,1.81261108600144,2.21549043620585,-2.43447655030789,-1.4658307148154,-0.374346243798881,-0.218868837149405,-2.83270470949749
"TCGA.AD.6901",1.13977428304574,-0.981220597147692,0.73523671927973,-0.511159100402143,1.13067769257613,-1.61520215951733,-1.2276529900116,-1.05781012105468,0.867728418418315,0.930162371999271,-1.26698613150544,-0.467366592618205,-1.59958783697681,0.51094573106833,-0.774441083101682
"TCGA.AA.3506",-0.151082839804639,0.00448239138547069,0.210851362257717,-0.0235427105960506,0.202098573769,0.621194337043533,0.774828781026241,0.120033387895445,0.146952354511456,0.196794575813251,0.141054599021407,-0.461691009988453,0.338956914556069,-0.116899479362837,0.357528942558519
"TCGA.D5.6898",0.898927945238743,-0.750663897350792,0.349027415261431,0.00221548247581463,0.327502687945091,-0.774236193357152,-0.0508231212919686,-0.583679152897652,0.669759920147817,0.671360571320614,-0.0419974786676177,-0.950593054251459,-0.521267160429135,-0.124374417929112,0.04862252036147
"TCGA.G4.6298",-0.0483780215047924,0.132627275008536,1.11051264727661,1.1449233363075,-0.894876060918982,-0.653339822472012,-0.970768048749822,0.285807655321883,-0.751466884956991,-1.16837003513619,-0.0632758818236592,1.21444298301804,-1.42790817067242,0.358745400488047,1.00524354173165
"TCGA.A6.6782",1.00553240643983,-0.832398461453257,0.584346078198576,-0.349326447891386,1.12897378202683,-0.857663731800281,-0.31552518602334,-0.865059372566173,0.972578921609828,1.14248104471566,-0.752442159027007,-1.02542627543671,-1.56041870340631,0.298544317607442,-0.585917320451958
"TCGA.F4.6807",1.69867057098273,-1.617026448867,0.378807054351578,-0.87511607676851,1.14136594450772,-1.52077360972837,-1.41403568508991,-1.45106578406481,1.33544100637983,1.3647130889916,-1.38674426816771,-1.11040249307001,-1.02027373732747,-0.0536693438043899,-1.31932841601545
"TCGA.AZ.6599",-1.51855990928996,1.4056645823361,-0.604557505004956,0.300491690522146,-1.03219199316786,1.53014693509443,0.270593080773373,0.962819875093923,-1.03540828306608,-1.27466460014674,0.740900479606518,1.48354955386549,0.839659123566609,0.944699751102622,1.0516571813795
"TCGA.WS.AB45",3.36318859160241,-3.42163214730841,0.722514567782196,-1.54294896967195,1.70193574187944,-3.34821915317466,-2.67094082455914,-2.6094393163539,1.6954295272592,2.41554764551089,-1.60075135252104,-2.06003898646209,0.159700784719442,-1.93399233171341,-2.24381055068217
"TCGA.AZ.6603",1.62057017216993,-0.909128518833121,-1.46085974363794,-2.23691321688418,2.33411985727147,-1.46594174625376,-0.633407921466307,-2.31689869010054,1.96028658459896,1.67915751823977,-2.36792204992073,-1.69021341602982,-0.0347910848724259,1.29273523874824,-1.66033666700948
"TCGA.CM.5868",0.198716549934255,-0.0293757747863267,0.67137057214642,0.742191314598527,0.0145379596628315,-0.0554276205640346,0.564792486199644,0.226159788608812,0.144795238656982,0.0970705908563654,0.604528102788952,-0.389598213971464,-1.12528174022568,-0.104240380311359,0.733482957706857
"TCGA.F4.6854",0.432958102095131,-0.308392470345155,0.225997935701468,0.259710835491566,0.353486054014089,-0.244033106140954,0.720619829105913,-0.266546343722294,0.468883289420812,0.513373141277607,0.119143870494088,-0.843112152313285,-0.866576211294427,0.129950059185,0.653071530076868
"TCGA.CA.5256",-0.844215254197881,0.861074922624869,0.749292136852715,0.96488914707433,-0.696564621051248,1.12294045646396,0.485336167982965,0.675924071287589,-0.926129023922767,-1.04482600469055,0.882996102131269,0.793635846195684,-0.368721550918733,-0.518571769714577,-0.237950139726814
"TCGA.CK.6746",0.289170286989385,-0.734523448007219,0.926617345137845,0.355666985607416,-0.878516731625396,-0.0381963375734729,-1.36307387024578,0.250685679446001,-1.15745900367959,-0.490167125850311,0.84800074029873,0.756308074389029,2.37808461176289,-2.25350717318097,-0.439675092576661
"TCGA.A6.6654",1.93135515637185,-2.05476348364795,0.63683095692734,-0.74206723737454,1.1452212533214,-1.92886937623047,-1.51797629856533,-1.3467145081861,1.31553639413431,1.61984430991394,-1.28576872360634,-1.38687916316066,-0.697848291566315,-0.870048645652904,-1.13496405101666
"TCGA.DM.A1D9",-0.515508722672128,0.504043869543567,0.499878206781535,0.937959872176005,-0.874855649904655,0.727293330925845,0.986577976983901,0.81971137283931,-0.500413365353645,-0.499959616080156,1.45783470431503,0.329950856082412,-0.541161518264324,0.0893946092415066,1.26869261862945
"TCGA.CM.6679",0.919216350897585,-0.716926820533187,0.275476754629894,-0.128042539817192,0.723570685527191,-1.03543745540868,-0.175518258265844,-0.729068064632447,0.866687803913101,0.983125967179502,-0.353464760054224,-0.928526959127928,-1.81393980393847,0.190542033785715,-0.248040819316309
"TCGA.G4.6317",-1.37182115654988,1.45786376719086,0.487035269948928,1.34564680121264,-1.03531217123761,0.361144758542256,0.173116613409624,1.12296477306684,-1.22578395212272,-1.66431172191458,0.509606623306148,1.72325827306554,-1.13212981726484,0.800761722080755,0.950952506427383
"TCGA.A6.5657",1.90407277755125,-1.74080837428479,0.432124765573163,-0.354156952529794,0.989084516455734,-1.16975087118165,-0.437213937974313,-0.903896059353357,1.2838558571153,1.49196969874084,-0.546958974987577,-1.79459977623094,-0.669486153053568,-0.664569887950779,0.205038356179389
"TCGA.CM.5860",0.45280226599873,-0.591974139391932,0.634775726183572,0.0130048025516508,0.0497285088232887,-0.862997670883177,-0.569185700531902,-0.149220622136039,0.191858569516508,0.23026349296084,-0.383150236421382,0.00988472137260864,-0.537154105941759,-0.559920201305336,-1.14339062374746
"TCGA.D5.6538",-0.696607516593611,1.03239536525579,0.245806105950081,0.892295736852495,-0.949039677330977,0.185606302195583,0.595876941424449,0.30217169575187,-0.573392967702003,-1.14254391176431,0.654415364681044,0.903850616262742,-0.762399033834628,1.59967404001958,1.08618922417151
"TCGA.D5.6532",-0.994601502436435,0.844189629676187,0.765029431586168,1.23575511462634,-1.12212235869879,0.475298774888426,0.601260880413691,0.790665021330626,-1.04344483473046,-1.14586990079275,1.12858816848189,0.892775547250814,-0.943646839750168,0.242113788335325,0.962721628712556
"TCGA.G4.6586",-1.24713437986391,0.388241390255036,0.351148266043662,0.9641132337468,-1.16938548019536,1.51325703210202,0.257124417649842,1.90006412030153,-1.86026564464119,-1.22267656541725,1.45362213334937,1.16121088760171,2.50969503151316,-2.13759963282468,1.14440382278694
"TCGA.D5.6920",-0.491299506371298,-0.0122565843036806,-0.885357393332318,-0.16253150189352,-0.111784915225601,0.97113773058412,0.834017759970333,0.566468600549515,-0.0407299622040151,0.258119351217988,0.493030953066295,-0.414591656297234,1.40325925912454,-0.709321353708025,0.579694542693255
"TCGA.AA.3662.1",-0.264254175664572,1.32359620679791,-2.55420743513756,-2.05547824302722,1.7875609706025,0.20123708040037,0.787538275056541,-1.26469159558494,1.19210079255764,0.828624751656032,-1.38976114623179,-0.784009260924519,0.508033301355499,1.88269541604926,-1.42506427544613
"TCGA.AA.3697.1",-0.594189402083004,0.137797489217584,0.176200925515117,0.443220562373431,-0.544855281420538,0.290181617526504,-0.526641202695602,0.447327575632586,-0.832196203348801,-0.777100165956449,-0.0856399069131072,0.833050437476232,0.306063441713245,-0.511207851681206,-0.180580756928883
"TCGA.CK.4951",0.988167231663428,-1.58047974213621,0.486424476552431,-0.187069519277269,0.217114205341337,-0.300800270310072,-0.326499364607817,0.126656287752853,0.50123282771728,1.11024083113255,0.312227047674644,-0.979105889914353,0.970571050865279,-1.97112440396892,0.00426962596135609
"TCGA.A6.6649",0.911707160268703,-0.780759225666323,-0.799169056008832,-0.812130859426453,0.851375788981824,0.091504398190819,0.779943423792617,-0.368107609367985,1.30857963127669,1.46535450934464,-0.169139913166082,-1.60689370378131,0.562660733046621,0.485543647740684,0.48308385797515
"TCGA.3L.AA1B",0.466967899653643,-0.244179917485358,0.193394051009853,-0.267808745600283,0.368799370197657,-0.418292840165081,-0.235459368450252,-0.936867395411449,0.625271732899798,0.455215033594433,-0.472307457936579,-0.327808564031404,-1.11025525512787,1.44149407726169,-0.0797440268086396
"TCGA.G4.6302",2.47202865911038,-1.86605496475956,-0.0900621302319251,-1.6846302819097,1.90704775597488,-2.58475639539005,-1.64790719228907,-2.31538754434657,2.15885606670723,1.69494995285871,-2.47249596621986,-1.37624841374279,-0.466486045748715,0.939349952884649,-1.38461225153182
"TCGA.AA.3534",-0.602919159186159,1.25106581060429,-2.48979962156553,-1.78465382242339,1.44705507826621,0.601620529514629,1.09631481080004,-0.741560529870623,0.873166470360243,0.800949527685281,-1.03703773752281,-0.898367296552535,0.83322759775925,1.04446185595933,-1.2906613389016
"TCGA.CA.5254",-0.0179924018223271,-0.170430867157602,0.367476569825068,0.129146056813097,-0.496814636309666,0.387231627988224,0.432552659571509,0.732361286661085,-0.182844975912644,0.100572855788738,0.99537936999605,0.137954054679068,0.221055447148774,-0.490009321762457,0.558289621234054
"TCGA.G4.6625",0.575711662522032,-0.822311887197447,-0.127823249190474,-0.476301113293938,0.815889653331769,-0.315478539138727,-0.496597482104135,-0.596361077249719,0.47375291165921,0.841310845358347,-0.561936417071419,-0.959425048216909,-0.0160660775294303,-0.734620627704298,-0.650442023134617
"TCGA.A6.5661",-0.994838249978222,0.42946320120349,-0.212924903398384,0.0967045174538602,-1.2948761426121,0.706575755906743,-0.976480710384706,0.880222363813072,-1.21891344620653,-1.13625225522633,-0.0502716857866842,1.79487390694392,2.00298675861598,-0.472477212278403,-0.621872298771732
"TCGA.AU.6004",0.642289591098603,-1.27236249333584,0.162462390016164,-0.378466180766967,0.167585449825452,-0.227998526185254,-0.657203173036,0.0264945750340138,0.0576341124044804,0.713336982235777,0.0378903870061418,-0.517058807234096,1.25531239074038,-1.39847795639438,-0.157384418075075
"TCGA.NH.A8F7",-1.77229539083687,2.12769655480912,0.00796625005208321,1.52238426368379,-1.34427180639749,1.25808488579823,1.52217913767855,1.07051011192759,-1.44287490741365,-1.85674432530612,1.38390014480074,1.44997897429947,-1.06354306249017,1.48949795417218,1.88118297878821
"TCGA.AA.3496",0.885462952678389,0.360001804353906,-2.04856699710033,-2.42496269463552,2.18332882584658,-1.41666390498571,-0.521943401336274,-2.35644056204036,1.76267968260303,0.96379530187384,-2.87040162596169,-0.798193249132014,-0.343097080739038,2.28348581916948,-2.50874294945155
"TCGA.CM.4743",-0.268564741537154,-0.50526304973249,0.565627133883224,0.239333100543333,-0.734570276771997,0.695764139007483,-1.21234956033019,1.06603532326308,-1.2511227830252,-0.722474017528388,0.425634166142566,1.275474253336,2.50579089037031,-2.24570260858271,-0.222544969797501
"TCGA.AM.5820",0.151816461296613,0.183834032738584,0.0816406705476937,0.227159674444099,-0.235328058832885,-0.357280282933471,0.426779052744342,-0.0257574666870451,0.0365936990903188,-0.293922415247277,0.429840926467786,0.00728953863145125,-0.387849205073613,0.0726732797681104,0.242107104582638
"TCGA.CM.6169",0.872410391327126,-1.0078664953657,0.545290442932469,-0.81138118342993,0.548791416889118,-1.92432992135224,-2.57048536450772,-1.49475250234438,0.506077535486942,0.349139889438519,-2.06961150389632,0.526831616640328,-0.878823994196449,0.608202243939488,-2.92573581407124
"TCGA.AA.3663.1",-0.663847216204573,0.133358382920609,0.558015986585898,0.360211003527004,-0.896876453937765,1.04915881079198,-0.109700438092484,0.926604035215245,-1.17964650359532,-0.955053735173407,0.995053353360452,0.939721139554953,1.92414348988344,-1.42790002118155,0.115771051754339
"TCGA.AA.3518",-0.664381434436009,1.73123527581643,-2.79075802781309,-1.95886747352401,1.72252432481481,0.368873456833482,1.86115655892209,-0.836589606398557,1.31742117632809,0.857881093090841,-1.33904712134008,-0.948276580112846,0.400770835934662,2.0571306773803,-1.25411244298556
"TCGA.F4.6856",-0.633685725618421,0.282907857612632,-0.0158464622243659,0.0966572792398522,-0.820271902945986,0.329334001120938,-0.927617994990409,0.56007060257634,-0.869457549626914,-0.931320163303241,0.161601253874467,1.25925954781983,1.53696521548033,-0.428798012020513,0.16604345491008
"TCGA.AA.A02Y",-2.2599795848728,1.50418832404984,0.0503136274347529,1.01287624443067,-1.38373463927995,2.403999893467,1.36890899950125,2.11613822406427,-1.79830144622645,-1.69295126497782,1.63920617219098,1.46218069282299,1.3503023366833,-0.83575933040954,1.34642642352133
"TCGA.DM.A28M",-1.59099540730916,1.27434243082393,0.481928819014369,1.42817339556445,-1.45580054451142,1.82713322910466,1.49303159096321,1.84346951401176,-1.43772011461523,-1.55624825096399,1.96363628519132,1.21860579470157,0.431495001633439,-0.447276603518615,1.98226171778349
"TCGA.G4.6626",-0.781942638672149,0.538431168766661,0.807565865547416,1.56975205461428,-1.27943411453545,0.749368378648483,-0.0864723631802244,0.845116967454126,-1.19165550486297,-1.55771963429801,1.05822181087185,1.09830211896448,-0.138352291522233,-0.337604267410006,1.65485238334176
"TCGA.A6.6780",-0.400237742520433,-0.316813303989334,0.744896241399789,0.183749144827844,-0.49380640969925,0.663436087512587,-0.506972055531538,0.618781162069396,-1.19771304642256,-0.466961546982396,0.959518845800228,0.395038506919582,1.87137637240816,-2.61375677107685,-0.246522258060923
"TCGA.NH.A6GC",-0.259976447270567,0.403313167630482,0.0553305557927004,-0.13954629316719,-0.331379999516608,-0.478200379118615,-1.34776550297023,-0.238335014654093,-0.217794521248133,-0.565668865044125,-0.565633662796109,1.34239146265383,-0.382257767650695,1.18390509543108,-0.151247551106598
"TCGA.AA.3495",-0.649837351482987,0.346654720109225,-0.00593365370039436,0.317108353834484,-0.292884713639873,0.891792390612053,0.449226909260048,0.629151539091072,-0.380346265159742,-0.324048656505247,0.47057966136086,0.177964009872685,0.370367607920715,-0.428255547299756,0.196589035655428
"TCGA.CM.5863",0.236864643920319,-0.152672520018641,-0.271402293363593,-0.582361718924596,0.484453114408345,-0.167355090403661,0.418777929718254,-0.0417731240727298,0.790567538263374,0.641380263795837,-0.462997968915724,-0.462848494868093,0.45058472149465,0.548930639876981,0.0631353812212397
"TCGA.DM.A1DA",-1.05662138459216,0.788867569756931,0.701000764785163,1.64305902684731,-1.18705642134786,1.03478448612064,1.1908237403769,1.73232140749586,-1.70612465082079,-1.31145870798146,1.83168748658019,0.774156026604932,0.963225289944358,-1.1456050114433,1.79115081737214
"TCGA.A6.6781",2.03332034308772,-2.15560565563248,0.802351809638648,-0.935002146537302,1.08411857749048,-1.53083351463175,-1.56455223088682,-1.19800060653085,1.32930011736599,1.54928157590652,-0.864584494805648,-1.14775804729618,0.547290059894967,-1.29526897014056,-0.703438463879619
"TCGA.AZ.6598",0.48964890018596,0.573649547934454,-2.26294610265528,-1.98056069637341,1.91486070855068,-0.419415286715608,0.684025253518099,-1.57199880440211,1.70336429874792,1.2279038722902,-1.7447053869342,-1.36661387840895,0.00980561874263007,1.88291724158078,-0.796402488562797
"TCGA.G4.6628",0.998325751241028,-1.57679255397404,0.533728326839606,-0.533135522246762,0.450590081586633,-0.451124953945222,-1.22303386010626,-0.345253278301032,-0.18702952145264,0.728600365038779,-0.116866688143874,-0.653334309965424,1.70784454837693,-2.43738449974999,-1.04013582850561
"TCGA.G4.6627",0.855355659994307,-0.706547020653825,-0.64517229223276,-1.163689451991,1.15211881880538,-0.61248975718767,-0.311865775148524,-0.918138508553206,1.31452556739949,1.19313732150109,-1.21937046169129,-1.04426139101542,-0.0700254360438036,0.513786629006558,-0.926673321460242
"TCGA.G4.6588",-0.0658238077652241,-0.609288454087398,0.618288837234168,0.471960398628064,-0.982350296657585,0.303479497785957,-0.781152588893532,0.955309479366471,-0.945450750341063,-0.464026324784284,0.573412805904006,0.74511725577413,2.1354061056763,-1.51628183495895,0.715030954441728
"TCGA.DM.A28A",0.0546618091689244,-0.0108670826590605,1.00529749872002,0.928165570705708,-0.749360101226942,-0.343984316458818,0.0524031154777366,0.187431168048341,-0.238180632610686,-0.4621373206187,0.596826718194987,0.302102506207145,-1.04238687024945,0.00673957524669649,1.10484696093019
"TCGA.D5.6540",0.367886838935432,-1.09072127321435,0.798690960533207,0.327014781006903,-0.763354012870622,0.107851423632045,-1.06678373772555,0.756058083213765,-0.666575362458147,-0.121971570316697,0.588326672183656,0.53449732695118,2.42289392573542,-1.9799345642122,0.519652700415051
